regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
1,0.7,defense_first,economic,0.0,0.0,1,1,1,Development,Coerce,0.48682688862883966,2,0.02170767004310119,0.3889287422192985,0.9238095236335601,0.007466520123675842,0.007525870178597821,0.28799999953919997,0.6476733829150997,0.8730185842828295
1,0.7,defense_first,economic,0.0,0.0,1,1,2,Defense,Extract,0.7172815012637477,2,0.02096680256236498,0.5583836640621688,0.862068965360786,0.00692913836961816,0.014404852160454805,0.31007751884568907,0.7747954682906022,0.8195386992087735
1,0.7,defense_first,economic,0.0,0.0,1,1,3,Defense,Extract,0.83128246960643,2,0.021365294423956595,0.6485090050000436,0.8385918298175702,0.005964488408570269,0.018059529560067275,0.359712229496978,0.8191025604800807,0.789134404683161
1,0.7,defense_first,economic,0.0,0.0,1,1,4,Defense,Extract,0.9061717398462604,2,0.022340942204736865,0.6995938497041018,0.8157630520625782,0.005771201492403652,0.019126110229767835,0.3716090664940562,0.8347898614755166,0.7511161563778785
1,0.7,defense_first,economic,0.0,0.0,1,1,5,Defense,Extract,0.9733034056279752,3,0.02407407407385118,0.7271559108872879,0.7779265793331639,0.005587557461609508,0.020967837909818075,0.3836636029344647,0.8289004942044761,0.6688296006503625
1,0.7,defense_first,economic,0.0,0.0,1,1,6,Defense,Extract,1.050093005347085,3,0.02571926765452732,0.7476138532656769,0.7232401155731194,0.005064553832685202,0.025404037795782913,0.4227467324959738,0.8345871268332781,0.6688999468299422
1,0.7,defense_first,economic,0.0,0.0,1,1,7,Defense,Extract,1.121778016922895,3,0.02618243243221132,0.7953683640087924,0.6997727795181088,0.005064553832685202,0.026137850858680572,0.4227467324959738,0.8519220549797937,0.60995547441215
1,0.7,defense_first,economic,0.0,0.0,1,1,8,Defense,Extract,1.0832302945681593,3,0.0274542429282242,0.7732226900972694,0.7174466384573343,0.004916172160372124,0.0233622748227031,0.43531096632955907,0.8305041510173344,0.6453477511061605
1,0.7,defense_first,economic,0.0,0.0,1,1,9,Defense,Extract,1.1657443196187187,3,0.03032753740371756,0.7873178886843246,0.6519011064693234,0.004493613250172241,0.028641579973076207,0.4755955007145049,0.8296147169449086,0.6233309883612221
1,0.7,defense_first,economic,0.0,0.0,1,1,10,Defense,Extract,1.199739840649511,3,0.0315333070553289,0.8113587858474895,0.6431522522533073,0.004373708571177218,0.03004782510808427,0.4884014977950575,0.8350800364398712,0.5749431741795992
1,0.7,defense_first,economic,0.0,0.0,1,1,11,Defense,Extract,1.1739327787897003,3,0.033760186262834634,0.823360843630826,0.6831882511039603,0.004259778396696829,0.027056103256138025,0.5012227378241529,0.8333914062665958,0.5509021424372756
1,0.7,defense_first,economic,0.0,0.0,1,1,12,Defense,Extract,1.175139811905804,3,0.03540489642157887,0.8366281652413009,0.6968932497570758,0.004043373314660562,0.024120235534332932,0.527534983136329,0.8323998184231829,0.5221440918546132
1,0.7,defense_first,economic,0.0,0.0,1,1,13,Defense,Extract,1.1619348619993117,3,0.035740335521256446,0.8334711597925683,0.707276633314513,0.00404337331466056,0.020548678098485273,0.5275349831363291,0.8383489309047665,0.5928831935027302
1,0.7,defense_first,economic,0.0,0.0,1,1,14,Defense,Extract,1.2374100939565085,3,0.037668798862561005,0.8677536231699113,0.668012328075964,0.0035458799593449082,0.02255101272012909,0.5700614159134786,0.8483186954463717,0.4852907246915383
1,0.7,defense_first,economic,0.0,0.0,1,1,15,Defense,Extract,1.2906894791565855,3,0.039688164422114175,0.8752095557234867,0.6242082409890154,0.003467869107299884,0.02471749076514477,0.582585208805551,0.8519653831164556,0.47692843666967594
