regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
3,0.4,reactive,territorial,0.0,0.0,1,1,1,Development,Coerce,1.4093329974515398,4,0.29136316336542434,0.8062815222190217,0.6883116881329061,0.013520389619633338,0.04528301886621573,0.23118279545034104,0.7735612703445056,0.5499511877286071
3,0.4,reactive,territorial,0.0,0.0,1,1,2,Balance,Coerce,1.466741300839907,4,0.28717948717359637,0.8763833293883593,0.6968215157220485,0.013520389619633344,0.03888366258893435,0.231182795450341,0.8546164615598759,0.5321844905694693
3,0.4,reactive,territorial,0.0,0.0,1,1,3,Balance,Coerce,1.6048409741418892,4,0.29807692307055395,0.9082678103190788,0.6015037592477435,0.014247292287355565,0.04387417218421981,0.21938775487817574,0.8869552392760568,0.5022831049573014
3,0.4,reactive,territorial,0.0,0.0,1,1,4,Balance,Coerce,1.6342472147662492,4,0.320231213865428,0.9108628476132432,0.5968468467124219,0.015701097622800017,0.04329946782672231,0.19907407388974613,0.8904807621166755,0.5057316250160845
3,0.4,reactive,territorial,0.0,0.0,1,1,5,Balance,Coerce,1.7608055064078454,4,0.33657351153495546,0.919921649938474,0.4956896550655841,0.015054434832265871,0.05265526552536779,0.20737882786845532,0.9072681704126894,0.5524642288469847
3,0.4,reactive,territorial,0.0,0.0,1,1,6,Balance,Coerce,1.8130121158402304,4,0.35705045277213304,0.9215487075082618,0.4655870444401645,0.01445205898229109,0.05570795526364828,0.21593662489454346,0.9107712246822717,0.5735743169805105
3,0.4,reactive,territorial,0.0,0.0,1,1,7,Balance,Coerce,1.848031467974962,5,0.3770491803175667,0.9198340620939606,0.4488517744365653,0.014447691802680098,0.05506883604390764,0.2159366248945434,0.9053387971552227,0.5560459300850327
3,0.4,reactive,territorial,0.0,0.0,1,1,8,Defense,Coerce,1.8340000566433614,4,0.34200743493576163,0.9290928348340174,0.43710021312641767,0.014996288474817942,0.0592061000210988,0.18693315491415433,0.899242284671085,0.45196936017020906
3,0.4,reactive,territorial,0.0,0.0,1,1,9,Balance,Coerce,1.8911876461242376,5,0.3729729729628924,0.9257036598557306,0.4074889866943853,0.014990952922804956,0.05628792634324574,0.1869331549141543,0.899652603081738,0.4829569491797488
3,0.4,reactive,territorial,0.0,0.0,1,1,10,Defense,Coerce,1.8859159804205872,5,0.3374083129501855,0.936438701869554,0.3879310343991525,0.01376893026284119,0.06478102189633254,0.2034772124084796,0.9086085373614449,0.4652503937917484
3,0.4,reactive,territorial,0.0,0.0,1,1,11,Defense,Coerce,1.8781779965973069,5,0.31046119234397146,0.9463359578438432,0.3786191535905078,0.013762243955130305,0.06839911742906594,0.20347721240847963,0.9118296011035584,0.4154394265637063
3,0.4,reactive,territorial,0.0,0.0,1,1,12,Defense,Coerce,1.8782849222362765,5,0.29083245520988743,0.9519171594262829,0.3644646923998938,0.013757390498142875,0.07296025104411714,0.20347721240847963,0.9085698358456353,0.3603758700494919
3,0.4,reactive,territorial,0.0,0.0,1,1,13,Defense,Coerce,1.8961927990007175,5,0.27245804540429486,0.9578104773527528,0.33407572375633016,0.013757128297699053,0.08182813355003205,0.20347721240847963,0.9122193440005024,0.33357602382970514
3,0.4,reactive,territorial,0.0,0.0,1,1,14,Defense,Coerce,1.9350290555008391,5,0.2518382352894881,0.955521974836115,0.27233115462476387,0.01465319222737394,0.09669947886228436,0.19099922487344723,0.9062758222234861,0.33622983310520177
3,0.4,reactive,territorial,0.0,0.0,1,1,15,Defense,Coerce,1.9418145696718034,5,0.23926380367678743,0.9584143053860892,0.2558635393910732,0.015376383018100726,0.1038999702261418,0.18201604071551508,0.900331107220618,0.2943000170578885
