regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
3,0.7,reactive,pressure,0.0,0.0,1,1,1,Development,Coerce,1.3720168446981316,3,0.2839756592234488,0.8042574014973268,0.7162162160226442,0.013520389619633338,0.039252336447130755,0.23118279545034104,0.7580870974761168,0.4873591227238891
3,0.7,reactive,pressure,0.0,0.0,1,1,2,Balance,Coerce,1.412074075267824,4,0.2611940298458733,0.8651657595035833,0.7142857140816324,0.013520389619633338,0.031007751937023032,0.231182795450341,0.8332473656940055,0.4816615112256594
3,0.7,reactive,pressure,0.0,0.0,1,1,3,Balance,Extract,1.480589413417625,4,0.2651515151464934,0.8592735145330943,0.6438356162619627,0.013520389619633338,0.03466666666574223,0.231182795450341,0.8435634809395982,0.551106924112001
3,0.7,reactive,pressure,0.0,0.0,1,1,4,Balance,Extract,1.5219440647875817,4,0.2692307692255918,0.8750612444665591,0.6223479489045691,0.013518080432382076,0.0313859174789847,0.231182795450341,0.8566787123170524,0.5243272418305878
3,0.7,reactive,pressure,0.0,0.0,1,1,5,Balance,Extract,1.5810547516909526,4,0.28820512819921634,0.8407948288043862,0.5479452053126498,0.013518080432382078,0.03137213478332372,0.231182795450341,0.8375235295511052,0.6030788763141377
3,0.7,reactive,pressure,0.0,0.0,1,1,6,Balance,Extract,1.5783058087616042,4,0.29715489988836347,0.8494701348543001,0.5683192259810594,0.012467974569362467,0.03400971706136975,0.25043680809500657,0.8439964976741896,0.5891828386980769
3,0.7,reactive,pressure,0.0,0.0,1,1,7,Balance,Extract,1.6192375975210278,4,0.31106243153754515,0.8534044099623601,0.5452292439788775,0.01246797456936247,0.033617294127807694,0.2504368080950067,0.8469377644372987,0.5812885148120441
3,0.7,reactive,pressure,0.0,0.0,1,1,8,Balance,Extract,1.7083151424704641,4,0.31450719822116235,0.8561593311813093,0.46235138693200756,0.011057556870760276,0.03564859420100469,0.2821614878675003,0.851676858027725,0.5787545152791187
3,0.7,reactive,pressure,0.0,0.0,1,1,9,Balance,Extract,1.7746972555835558,4,0.3329452852076144,0.8364888123718591,0.39473684199591763,0.011783142150510944,0.03644096063981924,0.26478647709007486,0.8310093205745327,0.5778632744576512
3,0.7,reactive,pressure,0.0,0.0,1,1,10,Balance,Extract,1.8658498619091288,5,0.33217592591823625,0.8556398335978559,0.32196589760696326,0.011783142150510949,0.04109339223049439,0.2647864770900748,0.8530364274991096,0.58953353153422
3,0.7,reactive,pressure,0.0,0.0,1,1,11,Defense,Extract,1.8086618894927073,4,0.29375639712807017,0.8691972619572074,0.35429176959257014,0.011782287245092265,0.03890106616094323,0.2647864770900748,0.8478345180780948,0.5070968223935984
3,0.7,reactive,pressure,0.0,0.0,1,1,12,Balance,Extract,1.7634449025298786,4,0.30695187165118787,0.8445259938631309,0.38803296298444023,0.011782287245092272,0.03538356362975073,0.2647864770900747,0.8338850412479216,0.5617474721419663
3,0.7,reactive,pressure,0.0,0.0,1,1,13,Balance,Extract,1.7544208322836572,4,0.32210998876942476,0.8442553191284072,0.41194447561417485,0.010909657416491657,0.03573903854501084,0.2857987906247377,0.8392603468240558,0.5842425541037344
3,0.7,reactive,pressure,0.0,0.0,1,1,14,Balance,Extract,1.9404852793751461,5,0.34042553190684527,0.8572896595797744,0.2572299121114736,0.01147233748094091,0.0378836475601125,0.2580453613323031,0.8407265598688218,0.5113729857889054
3,0.7,reactive,pressure,0.0,0.0,1,1,15,Defense,Extract,1.8880540318496557,5,0.2914979757026007,0.8786589297000993,0.2821028735530443,0.01061479234596274,0.03852972855585388,0.27872553139008904,0.8453519459972464,0.44542639158987346
