regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,1,Development,Coerce,0.5147388437605391,2,0.021536252691722376,0.43488725613288837,0.9416846650640717,0.008923565131182093,0.006199770378760969,0.20454545427199808,0.6964790851556246,0.884592504426548
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,2,Balance,None,0.6488657024025989,2,0.022935779816163057,0.5715382253432134,0.9456083027567775,0.006782789935902544,0.005217263056907366,0.26865671594616913,0.8089407983786534,0.875855143358071
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,3,Balance,Coerce,0.7629642591020165,2,0.025996533795043388,0.6554122836560767,0.9184445583491037,0.006032103604229858,0.007597775683616237,0.301760267636191,0.8601105480139403,0.868884439578616
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,4,Balance,Coerce,0.7882954606117284,2,0.03045685279125975,0.6844289508404902,0.9265903430200215,0.005603494507930188,0.007037248493073805,0.3244120025562563,0.8723428253432216,0.8896347489283544
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,5,Balance,Coerce,0.8244076473685826,2,0.035756853396048706,0.6894785847085823,0.9008277907360484,0.005396239219837229,0.008948090257794247,0.33575355615244296,0.8674799690128026,0.898888558581759
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,6,Balance,Coerce,0.8584871640047195,2,0.03989361702021559,0.698640716691423,0.8800471697069191,0.0048525638504773976,0.00960966440224541,0.37290908618635127,0.8694989513378006,0.8884001801673381
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,7,Balance,Coerce,0.898141391261583,2,0.04231311706509693,0.7090602999476873,0.8532320257512012,0.0046962001445484585,0.013691444543212906,0.3849799578167992,0.870363852469825,0.870489688789039
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,8,Balance,Coerce,0.9370548699334131,2,0.046656298598859794,0.7042111335245399,0.8138125621899865,0.005043953422483851,0.016345481547479876,0.33995855126188435,0.8645004124235574,0.8973787845810578
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,9,Balance,Coerce,0.9792338198484615,3,0.04680187207342266,0.6923393739513364,0.7599074261762976,0.005043953422483851,0.022358507616548912,0.3399585512618843,0.8490861957708263,0.8803614164748875
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,10,Balance,Coerce,1.0119416629059144,3,0.04702194357219359,0.7346185397666227,0.7696988204329018,0.0048713157682585325,0.02265676625844233,0.3515607857376609,0.86621584904357,0.8589013825674223
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,11,Balance,Coerce,1.0280413258037178,3,0.04792332268217488,0.7445385035296417,0.7644205004080988,0.004865501636614306,0.022792232823597915,0.351560785737661,0.8710898366552422,0.8581987256255907
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,12,Balance,Coerce,1.060081147282789,3,0.050761421318079036,0.7627963361863475,0.7534766102216377,0.004860305119615797,0.020100606274538493,0.3515607857376611,0.8778334725524906,0.8514163905801864
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,13,Balance,Coerce,1.100918603590173,3,0.054644808741178566,0.7562880592863048,0.7100142644373105,0.004857658811011833,0.020701197167946286,0.3515607857376611,0.8708595171196701,0.8415667748790953
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,14,Balance,Coerce,1.115533661336557,3,0.05376344085828794,0.7816076656699072,0.7198374451916383,0.004853851125960256,0.02146687224164057,0.3515607857376611,0.8837405312263109,0.8325977400579531
1,0.4,adaptive_balance,opportunistic,0.0,0.0,1,1,15,Balance,Coerce,1.1436225793358927,3,0.054844606944978155,0.7846956964404208,0.6959177240495064,0.004845879516788228,0.022826750383072063,0.3515607857376611,0.8828709677895262,0.8501914143303518
