regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
1,0.1,reactive,economic,0.0,0.0,1,1,1,Development,Coerce,0.5795812161327942,2,0.021261516654553343,0.47557738251989423,0.9172576830416533,0.00843856675648184,0.008522035548896576,0.22913719911013125,0.7289798374874633,0.877415056589944
1,0.1,reactive,economic,0.0,0.0,1,1,2,Development,Extract,0.8489626388633484,2,0.02808988763999857,0.6852883354952393,0.8644155842718894,0.009918325974175449,0.01221624151631598,0.1653656777166258,0.872321740061447,0.9050221425699595
1,0.1,reactive,economic,0.0,0.0,1,1,3,Development,Extract,0.9755432837802881,3,0.03599999999928003,0.7911435357722716,0.8516002519912635,0.01042651613584755,0.013027787284364451,0.1493637353215419,0.9168340892302147,0.890351511515934
1,0.1,reactive,economic,0.0,0.0,1,1,4,Balance,Extract,1.0617619781081389,3,0.0452830188667854,0.836544741971373,0.8200657827300195,0.010037171310112855,0.017298540962815592,0.14710941988689938,0.9320713683790397,0.8843068658107521
1,0.1,reactive,economic,0.0,0.0,1,1,5,Balance,Extract,1.080904680425914,3,0.0581583198688803,0.8557633353508346,0.833016974793801,0.009079063193449675,0.01710185015448607,0.15402337159125687,0.9366521451206391,0.8877928016348612
1,0.1,reactive,economic,0.0,0.0,1,1,6,Balance,Extract,1.0685342635622064,3,0.07346938775210349,0.8736582535284693,0.8785933777183663,0.007762983628646675,0.012450655164999281,0.16161926726772866,0.9384602601715243,0.8421541974005277
1,0.1,reactive,economic,0.0,0.0,1,1,7,Balance,Extract,1.086890284472184,3,0.09045226130198762,0.8810759147765952,0.8846378916063989,0.007752891367663649,0.011194943183124268,0.1616192672677286,0.9425788163353291,0.9013754884603707
1,0.1,reactive,economic,0.0,0.0,1,1,8,Balance,Extract,1.1060609209322692,3,0.10084033612880486,0.8918086157551094,0.8865880309516451,0.009292656858144802,0.012135998818913573,0.11410795543443547,0.9434347649022871,0.8772503425707896
1,0.1,reactive,economic,0.0,0.0,1,1,9,Balance,Extract,1.1724189043650686,3,0.1031518624582725,0.9209805489381334,0.8517135070313372,0.00927912304947788,0.017428312068141376,0.11410795543443536,0.9538811648878673,0.8049634309173758
1,0.1,reactive,economic,0.0,0.0,1,1,10,Balance,Extract,1.202428843224586,3,0.11249999999296928,0.9356018289364905,0.8456729857048738,0.009267395718733563,0.019244963625807018,0.11410795543443533,0.9579825201849641,0.741775160636789
1,0.1,reactive,economic,0.0,0.0,1,1,11,Balance,Extract,1.2207518454599424,3,0.1176470588158406,0.9400436825208407,0.8369388958767389,0.008791902082387709,0.020030722974863108,0.11410795542684754,0.9632821318692858,0.8311991047685846
1,0.1,reactive,economic,0.0,0.0,1,1,12,Balance,Extract,1.2462936328970424,3,0.13138686130427896,0.9301841639583986,0.8152773923656352,0.00930847961301397,0.024514755662958878,0.10219033604072013,0.952512029358456,0.7906226484813792
1,0.1,reactive,economic,0.0,0.0,1,1,13,Balance,Extract,1.2919467578299635,3,0.13953488371011435,0.942525830773151,0.7901139566533019,0.009293575697691306,0.028012162226548846,0.1021903360407201,0.9556769369318914,0.7105536089429193
1,0.1,reactive,economic,0.0,0.0,1,1,14,Balance,Extract,1.3544225622247592,3,0.14173228345340766,0.9529256147020482,0.7402353359306966,0.009765227973064028,0.036470958328238844,0.0873864524476743,0.9586846862619733,0.6329747547224697
1,0.1,reactive,economic,0.0,0.0,1,1,15,Balance,Extract,1.364032810566693,3,0.15254237286842953,0.9499161800920445,0.738425742393781,0.010294388006885084,0.03806059229897443,0.07867496718940582,0.9606339861339127,0.7386124098770804
