regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
3,0.4,reactive,economic,0.0,0.0,1,1,1,Development,Coerce,1.4093329974515398,4,0.29136316336542434,0.8062815222190217,0.6883116881329061,0.013520389619633338,0.04528301886621573,0.23118279545034104,0.7735612703445056,0.5499511877286071
3,0.4,reactive,economic,0.0,0.0,1,1,2,Balance,Extract,1.4865109028024692,4,0.28099999999438,0.8819265840336233,0.6764156812255343,0.013520389619633344,0.041378212778184834,0.231182795450341,0.8634588460560981,0.5450620614630262
3,0.4,reactive,economic,0.0,0.0,1,1,3,Balance,Extract,1.6146738962627483,4,0.29704016912691256,0.9062203228654744,0.5885865957296387,0.01352038961963334,0.043949812148750295,0.231182795450341,0.8804067496738573,0.4867529266190076
3,0.4,reactive,economic,0.0,0.0,1,1,4,Balance,Extract,1.6941898509033044,4,0.32004555807927015,0.9193194617127436,0.5451751688887093,0.013519898237128547,0.04617208460607296,0.231182795450341,0.890690048986616,0.45871250415116765
3,0.4,reactive,economic,0.0,0.0,1,1,5,Balance,Extract,1.7465832089320132,4,0.32827102802971336,0.9316115582620509,0.5132993773597511,0.012997489162514067,0.049805988300230385,0.24042493682927038,0.9084416301452938,0.47486932039004903
3,0.4,reactive,economic,0.0,0.0,1,1,6,Balance,Extract,1.7829062841783248,4,0.3443627450895991,0.9178870590707645,0.4793435199820388,0.011508556026360847,0.050809079360450475,0.27134045304852206,0.8983580060845848,0.520780628764614
3,0.4,reactive,economic,0.0,0.0,1,1,7,Balance,Extract,1.7723540996887586,4,0.36732026142830543,0.9189638914877372,0.513930053227284,0.012065756367993997,0.043693717695024364,0.24560717852893366,0.9023119540781032,0.5491036192657411
3,0.4,reactive,economic,0.0,0.0,1,1,8,Balance,Extract,1.804607388721741,4,0.384404924750085,0.9153769255915002,0.49517446161984413,0.013201729563116632,0.03529350703201757,0.20174223175609604,0.8925382611963881,0.5219032328971148
3,0.4,reactive,economic,0.0,0.0,1,1,9,Balance,Extract,1.8128240230505341,4,0.39082058413377435,0.9264536066852986,0.5044501677685389,0.012667713181332392,0.03797408268780607,0.21012909069357427,0.9032889419019658,0.5034566557158004
3,0.4,reactive,economic,0.0,0.0,1,1,10,Balance,Extract,1.9020085109386615,5,0.41629629628396186,0.921437393898609,0.4357251792439093,0.012661060686787831,0.04501132597399793,0.2101290906935744,0.8954793127006376,0.5006522643342766
3,0.4,reactive,economic,0.0,0.0,1,1,11,Defense,Extract,1.864583026984536,5,0.351249999991219,0.948205370054098,0.43487234306078104,0.012657035923628329,0.04342931422795922,0.21012909069357444,0.9083792820018414,0.37103636619773356
3,0.4,reactive,economic,0.0,0.0,1,1,12,Defense,Extract,1.8528807312891191,5,0.32560834298202546,0.9427555283768929,0.4154831400697991,0.012655800770461571,0.04502311222112113,0.2101290906935745,0.908289500380303,0.426554498921592
3,0.4,reactive,economic,0.0,0.0,1,1,13,Defense,Extract,1.8874054599314027,5,0.30150214591627683,0.9459967935966255,0.36009347958149956,0.012646004341153753,0.059775025017044334,0.21012909069357452,0.9097735251041051,0.4142473438203558
3,0.4,reactive,economic,0.0,0.0,1,1,14,Defense,Extract,1.8971305254840776,5,0.27821782177666904,0.9523518776259878,0.33343917391857936,0.012132097243254493,0.06116932155903884,0.21876905635461738,0.9082168942043515,0.36147037194145687
3,0.4,reactive,economic,0.0,0.0,1,1,15,Defense,Extract,1.870900026495472,5,0.26509433961763984,0.9565474197203611,0.3507417328425289,0.012125706604557423,0.06934707380684543,0.2187690563546174,0.9011590760883786,0.3039271201143372
