regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
3,0.4,defense_first,pressure,0.0,0.0,1,1,1,Development,Coerce,1.4093329974515398,4,0.29136316336542434,0.8062815222190217,0.6883116881329061,0.013520389619633338,0.04528301886621573,0.23118279545034104,0.7735612703445056,0.5499511877286071
3,0.4,defense_first,pressure,0.0,0.0,1,1,2,Defense,Extract,1.471312227377958,4,0.24456048737607386,0.9024274154949447,0.6756756754930606,0.014082972207992341,0.04724409448632898,0.21072994561699251,0.867143172929524,0.45479755957240164
3,0.4,defense_first,pressure,0.0,0.0,1,1,3,Defense,Extract,1.5670920992133186,4,0.2313371616040799,0.9211207911250031,0.5853658535157643,0.014652604416134439,0.0666666666640523,0.19229959224280596,0.8804067496738573,0.41281577320852525
3,0.4,defense_first,pressure,0.0,0.0,1,1,4,Defense,Extract,1.57959602621692,4,0.21363636363312677,0.9462065760207691,0.5802469134369759,0.013450508751073583,0.06981519506900148,0.2091963934512659,0.90604754396431,0.36218562985689573
3,0.4,defense_first,pressure,0.0,0.0,1,1,5,Defense,Extract,1.6049632197824102,4,0.20403749098480123,0.9500955881720227,0.5491698593744136,0.013443831605047868,0.07229162399867747,0.20919639345126595,0.9092645373474383,0.3560961786988183
3,0.4,defense_first,pressure,0.0,0.0,1,1,6,Defense,Extract,1.59998500336838,4,0.19557705597518202,0.9431475800468481,0.53873963265365,0.013443605088311933,0.0682741036831178,0.209196393451266,0.9129218512537094,0.43853192814630376
3,0.4,defense_first,pressure,0.0,0.0,1,1,7,Defense,Extract,1.627711565882572,4,0.18799999999749326,0.946998813816438,0.5072872479313593,0.013089940012199375,0.07658771145434488,0.21459874172713214,0.9130008156675353,0.4163495106991534
3,0.4,defense_first,pressure,0.0,0.0,1,1,8,Defense,Extract,1.636787459350742,4,0.18111753371636313,0.9541645755063468,0.49849464987196773,0.013143818954385017,0.07433524159878593,0.2027943464505328,0.9171053406489234,0.3792989504998285
3,0.4,defense_first,pressure,0.0,0.0,1,1,9,Defense,Extract,1.6806452713761473,4,0.1750154607275816,0.9534939141029009,0.4478641034543352,0.012612937038164082,0.07925351307745673,0.21121337111689623,0.9102516711492245,0.35810625925717127
3,0.4,defense_first,pressure,0.0,0.0,1,1,10,Defense,Extract,1.7537966194106254,4,0.17129071169877805,0.9581338654477412,0.3756279577358939,0.012111082533045818,0.08744617816389447,0.21988550855600583,0.9218884797419562,0.3830144653853089
3,0.4,defense_first,pressure,0.0,0.0,1,1,11,Defense,Extract,1.7691228662510055,4,0.16705744431222658,0.9614402240120853,0.3593748020733063,0.012111082533045823,0.08082443658816164,0.21988550855600586,0.9189637066463282,0.3421215507642802
3,0.4,defense_first,pressure,0.0,0.0,1,1,12,Defense,Extract,1.8129244120262937,4,0.1649365628585358,0.9635111382105809,0.3155232890428229,0.011632272302655152,0.07984508659002196,0.22881042495749915,0.9165518759299096,0.31803085250457874
3,0.4,defense_first,pressure,0.0,0.0,1,1,13,Defense,Extract,1.7928956293632274,4,0.1624221844916533,0.9626603378580607,0.3321868929864866,0.011173924351074853,0.07800455611428246,0.2379870828054456,0.9175115108219831,0.33662777007440187
3,0.4,defense_first,pressure,0.0,0.0,1,1,14,Defense,Extract,1.8095672336312059,4,0.15812672176134285,0.9692795530310042,0.31783904116114114,0.011612402724228577,0.08473788305939152,0.20580116467377482,0.919499236287694,0.28472531584287664
3,0.4,defense_first,pressure,0.0,0.0,1,1,15,Defense,Extract,1.8409402435597957,5,0.15821389194974395,0.9740595343318983,0.2913331827218465,0.011134680801952108,0.07938172753660261,0.21431146026756012,0.9096872619483657,0.21068608424070864
