regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,final_CI,final_regime,min_CI,max_CI,mean_CI,gov_strategy_switches,ag_strategy_switches,gov_none_periods
1,0.1,reactive,economic,0.0,0.0,1,1,1.364032810566693,3,0.5795812161327942,1.364032810566693,1.1107023081896799,1,1,0
1,0.1,adaptive_balance,opportunistic,0.0,0.0,1,1,1.4085860266946366,4,0.5795812161327942,1.412679796611094,1.1594187467866655,1,2,0
1,0.1,development_first,territorial,0.0,0.0,1,1,1.4252482104515645,4,0.5795812161327942,1.4565744763162178,1.1682371718922844,0,0,0
1,0.1,reactive,opportunistic,0.0,0.0,1,1,1.427851685129745,4,0.5795812161327942,1.436890345806198,1.1561566492292035,1,2,0
1,0.1,development_first,economic,0.0,0.0,1,1,1.4294377643640357,4,0.5795812161327942,1.4294377643640357,1.1529296347536269,0,1,0
1,0.1,development_first,opportunistic,0.0,0.0,1,1,1.4350382332322063,4,0.5795812161327942,1.4350382332322063,1.1405840343591152,0,2,0
1,0.1,development_first,pressure,0.0,0.0,1,1,1.4396757212280415,4,0.5795812161327942,1.4860863499177563,1.1711664641841524,0,1,0
1,0.1,reactive,territorial,0.0,0.0,1,1,1.4420260906905868,4,0.5795812161327942,1.4420260906905868,1.142504686781238,1,0,0
1,0.1,reactive,pressure,0.0,0.0,1,1,1.4459419987648712,4,0.5795812161327942,1.4459419987648712,1.1427657473195239,1,1,0
1,0.1,adaptive_balance,economic,0.0,0.0,1,1,1.4598683160449042,4,0.5795812161327942,1.4598683160449042,1.1640164531719948,1,1,0
1,0.1,adaptive_balance,territorial,0.0,0.0,1,1,1.4685345327008195,4,0.5795812161327942,1.4685345327008195,1.1803198216661241,1,0,0
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,1.47934065749741,4,0.5795812161327942,1.47934065749741,1.1810402299858969,1,1,0
1,0.1,defense_first,pressure,0.0,0.0,1,1,1.5335601417532714,4,0.5795812161327942,1.5577771092851176,1.2864140887606974,1,1,0
1,0.1,defense_first,opportunistic,0.0,0.0,1,1,1.5469250206774947,4,0.5795812161327942,1.5683628528545395,1.287082439546817,1,2,0
1,0.1,defense_first,economic,0.0,0.0,1,1,1.6092146775419782,4,0.5795812161327942,1.6092146775419782,1.2780389820586315,1,1,0
1,0.1,defense_first,territorial,0.0,0.0,1,1,1.6604726496194901,4,0.5795812161327942,1.6604726496194901,1.3081149302740829,1,0,0
