regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,1,Development,Coerce,1.1188706036371705,3,0.12280701754190101,0.6601562499828084,0.664092663887539,0.03973933253079213,0.02980472764563742,0.20151777606153007,0.751211852246177,0.7162458836050358
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,2,Balance,Coerce,1.369637611480993,3,0.13164777680677164,0.8227665705814766,0.5847767359072552,0.025993356576903548,0.03590617399231239,0.18447481679152516,0.8727749042671757,0.6494192185164286
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,3,Balance,Coerce,1.5449512032539392,4,0.15756302520677393,0.8951048950798572,0.5077167170326919,0.02026291365951362,0.04018461610841139,0.21280419135774883,0.9283378928280732,0.6983240222163268
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,4,Balance,Coerce,1.553687058341858,4,0.1922580645111676,0.9112903225561483,0.5498613287254578,0.017420453726887226,0.04048236148845855,0.2349893374876493,0.9403090261031286,0.7351303183927086
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,5,Balance,Coerce,1.6484932959779874,4,0.2276923076853018,0.9370557063219063,0.5162547180292207,0.017191091513571424,0.04115691007152113,0.2258940047390701,0.9593180896346876,0.7945701650178424
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,6,Balance,Coerce,1.614188427510248,4,0.2705667275952261,0.9456535573133347,0.6020318573983127,0.016317391330300593,0.033564998465576,0.22571368861096774,0.9588576068520432,0.6871220926851677
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,7,Balance,Coerce,1.696296075898362,4,0.31556503196948554,0.9552209560548097,0.5744899121259334,0.016570751414961588,0.04006525495514684,0.19944507738949277,0.9641929073689223,0.674245979215099
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,8,Balance,Coerce,1.7507111186905653,4,0.3566265060069095,0.9633831554475913,0.5692985427639353,0.017964543581324648,0.04208005473753959,0.15586818010434156,0.9683614250287786,0.6444902631144716
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,9,Balance,Coerce,1.7945800395763896,4,0.3957219251125281,0.9520047216494895,0.5531466071856279,0.017921865968682907,0.04476770807566215,0.15586818010434164,0.9607591972305257,0.7086938368170307
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,10,Balance,Coerce,1.8314345802974317,4,0.4169014084272167,0.9524873939236576,0.5379542220534426,0.018898820690494155,0.04485706752951213,0.13278324850945045,0.9566499526148162,0.656118024990325
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,11,Balance,Coerce,1.836265439140354,4,0.4349112425778156,0.9632505968009634,0.5618964002384249,0.02208109501922216,0.046565262020256445,0.08501451442098189,0.9651668284179125,0.6472398742904656
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,12,Balance,Coerce,1.8496087085988777,5,0.4388059701230561,0.9752872542339321,0.5644845157581106,0.022590657390997197,0.047687178972482265,0.07880461721847852,0.9725237361838861,0.5600537306753903
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,13,Balance,Coerce,1.8492108217817702,5,0.4565217391020793,0.9708971829217284,0.5782081002420376,0.02256716722249512,0.0475751003633717,0.07880461721847849,0.9655866211796438,0.5386927039339431
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,14,Balance,Coerce,1.9741281897195824,5,0.4786885245587744,0.9691422077408696,0.47370254258006156,0.023702321202517952,0.07175533851305461,0.07110498890343847,0.9630396925090837,0.5467688619964202
2,0.1,adaptive_balance,territorial,0.0,0.0,1,1,15,Balance,Coerce,1.9683388408131628,5,0.46349206346263544,0.9752505404822859,0.47040376313175863,0.02368154396093089,0.06722173386450253,0.07110498890343851,0.9674102821288374,0.506527962017964
