regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,1,Development,Coerce,0.5147388437605391,2,0.021536252691722376,0.43488725613288837,0.9416846650640717,0.008923565131182093,0.006199770378760969,0.20454545427199808,0.6964790851556246,0.884592504426548
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,2,Defense,None,0.7248787619724818,2,0.01815980629517966,0.6258642363096835,0.9191452806323813,0.00820888849136238,0.008687826658660715,0.2222222218994594,0.8290055779858022,0.8369656917296848
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,3,Defense,Coerce,0.8347604088476188,2,0.017064846416188117,0.7161721551771706,0.8984765927457399,0.007792351682978291,0.010651826443864493,0.22222222188247184,0.8634311512311675,0.7653420080213346
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,4,Defense,Coerce,0.8912767471021256,2,0.016703786191350732,0.7520115867154162,0.8774386258046414,0.006266767000676486,0.012327133776866159,0.2758620684419543,0.8702516021633576,0.7107572954591092
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,5,Defense,Coerce,0.9817953784647055,3,0.016172506738370104,0.7940035799285798,0.8283807082022444,0.005579909748215764,0.016592212639274802,0.30947775562733,0.8830288450806709,0.7052719203001601
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,6,Defense,Coerce,1.072816790325101,3,0.015764582238404996,0.8223741634907656,0.7653219554040698,0.004995596916603564,0.023584468314334243,0.3452368100549495,0.8915254371592589,0.6711540358238883
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,7,Defense,Coerce,1.11188101490333,3,0.015220700152052548,0.850350215494333,0.7536899007430555,0.004499110131552058,0.02468449888918014,0.3828369403637584,0.9089702997506752,0.7264148669431366
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,8,Defense,Coerce,1.128344585644656,3,0.015205271160514898,0.874426760159848,0.7612874456757069,0.0043582986500666655,0.022540797368225358,0.39502673575558717,0.9084296138297838,0.6047696708588469
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,9,Defense,Coerce,1.1511491743284976,3,0.015120967741783049,0.8684609552471955,0.732432748660481,0.0043582986500666655,0.024241821700250323,0.39502673575558733,0.8953432783764999,0.5916692121695201
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,10,Defense,Coerce,1.204892552350982,3,0.014829461196096589,0.8812320229894238,0.6911689318345385,0.004372411493492537,0.027466928135043138,0.3535303464609282,0.9015259153834013,0.5971933538710571
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,11,Defense,Coerce,1.272919315971567,3,0.014749262536728118,0.8835789958340952,0.6254089423992564,0.0040829039961346875,0.03229043526568009,0.3779646115036628,0.8973865198530465,0.5835207691120586
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,12,Defense,Coerce,1.3015437029616175,3,0.014822134387205305,0.8830592816771298,0.5963377131027174,0.003953174520294553,0.034973224917742296,0.390097328615132,0.8930966590555196,0.598392420826209
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,13,Defense,Coerce,1.3840032842491288,3,0.0148735746156185,0.8957934990249458,0.5266637893914354,0.0044632106721699824,0.03904402987887465,0.3280747000139691,0.8990143416625663,0.5748585227929474
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,14,Defense,Coerce,1.4370585493016037,4,0.014851485148367795,0.9127050030950236,0.49049793894178756,0.00385664679249734,0.04420425728583526,0.37900766802014735,0.9022046716515371,0.50769485566433
1,0.4,defense_first,opportunistic,0.0,0.0,1,1,15,Defense,Coerce,1.470941076285139,4,0.014880952380804745,0.923005946259524,0.4669458223551898,0.0037351500438032315,0.047326732924192906,0.3911528128305058,0.8999022831821799,0.44267431359574316
