regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
2,0.7,defense_first,economic,0.0,0.0,1,1,1,Development,Coerce,1.079566675043135,3,0.12480499219774095,0.6026490066065524,0.6478873237611584,0.037398737065600984,0.033692722371059504,0.27298270251190354,0.690659753009611,0.6616674018234817
2,0.7,defense_first,economic,0.0,0.0,1,1,2,Defense,Extract,1.3095014481752734,3,0.13589076722840193,0.7729138166683198,0.5993031357214486,0.027689699252903738,0.04056437389656256,0.350214322390825,0.8038765448665647,0.5716253443132489
2,0.7,defense_first,economic,0.0,0.0,1,1,3,Defense,Extract,1.3968188286359065,4,0.13879003558554215,0.8294573643196523,0.571428571269288,0.021459346639211126,0.043881555475022996,0.4065640438031818,0.8394043066902876,0.5513784460692248
2,0.7,defense_first,economic,0.0,0.0,1,1,4,Defense,Extract,1.52772924837177,4,0.13783635365032576,0.8511166252890543,0.4612237305676102,0.02063565840379137,0.052013573440522445,0.3803231617061188,0.8510082400904267,0.5395683452752186
2,0.7,defense_first,economic,0.0,0.0,1,1,5,Defense,Extract,1.5470186877869054,4,0.1377338877324559,0.8637469586164539,0.4544621585620044,0.015518605496825408,0.05217589427969434,0.5056619645534927,0.8431398680503345,0.47578589630622015
2,0.7,defense_first,economic,0.0,0.0,1,1,6,Defense,Extract,1.5841640168444675,4,0.13750616066892543,0.8760233917923739,0.4293655356168319,0.013951785861762534,0.050683555508774854,0.5056619645059909,0.8528610354110073,0.47877145433796076
2,0.7,defense_first,economic,0.0,0.0,1,1,7,Defense,Extract,1.6433233346753484,4,0.13508442776608728,0.8779395296555894,0.36970062274632826,0.013951785861762538,0.0537001215384919,0.505661964505991,0.8535256197135173,0.49455535385711824
2,0.7,defense_first,economic,0.0,0.0,1,1,8,Defense,Extract,1.7060440763429154,4,0.13827838827712183,0.888643880906535,0.3208781928407413,0.012905231145925703,0.052209617474340955,0.5461601227509096,0.8445314054408102,0.4308873719768868
2,0.7,defense_first,economic,0.0,0.0,1,1,9,Defense,Extract,1.7428394083895458,4,0.14128521126636168,0.902127659555274,0.30057346243209004,0.011954858476580574,0.05602103362387138,0.5595251126081973,0.8547693122280432,0.4193254329608636
2,0.7,defense_first,economic,0.0,0.0,1,1,10,Defense,Extract,1.7421540019789346,4,0.14383269312723967,0.9150052465705143,0.31668393771881925,0.011419352973732463,0.051175785796167945,0.585306389128252,0.8602498843014446,0.3831598864348947
2,0.7,defense_first,economic,0.0,0.0,1,1,11,Defense,Extract,1.6780403779506934,4,0.1486486486473928,0.91086065571904,0.38146892641573943,0.011493445926345542,0.040762528854490755,0.5520501794214453,0.8504327145292935,0.38427561834061147
2,0.7,defense_first,economic,0.0,0.0,1,1,12,Defense,Extract,1.679118139284382,4,0.1508815088138505,0.924378109434341,0.3961414789638096,0.011563356041714698,0.04018258326703813,0.52089596035755,0.8643955898743725,0.3700097370623161
2,0.7,defense_first,economic,0.0,0.0,1,1,13,Defense,Extract,1.7130731868895857,4,0.15046389673133917,0.9274661508524671,0.3648568606942205,0.010159266319200487,0.0447147126267073,0.5917766001102424,0.8654997696799961,0.36692759291908705
2,0.7,defense_first,economic,0.0,0.0,1,1,14,Defense,Extract,1.7550016856400406,4,0.15541350379420327,0.9276737016660628,0.32808551982022555,0.00912734614430472,0.04576080481735105,0.5917766000259301,0.8611174907200222,0.3602645877287724
2,0.7,defense_first,economic,0.0,0.0,1,1,15,Defense,Extract,1.7931393099118094,4,0.1575207264101258,0.9260899976511806,0.29047141414949706,0.008746631385457317,0.04551830641435136,0.6169624508732093,0.856712212053387,0.3624514063240383
