regime_start,climate,gov_rule,ag_rule,gov_cap_thresh,ag_cap_thresh,gov_period_mult,ag_period_mult,period,gov_strat,ag_strat,CI,conflict_regime,war_economy,poverty,social_cohesion,ag_power,militarisation,ag_infiltration,displacement,resilience_ratio
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,1,Development,Coerce,0.5795812161327942,2,0.021261516654553343,0.47557738251989423,0.9172576830416533,0.00843856675648184,0.008522035548896576,0.22913719911013125,0.7289798374874633,0.877415056589944
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,2,Balance,Coerce,0.8225990905525411,2,0.026101141924533437,0.6903526970715643,0.8938547484435566,0.006870467936742776,0.008956349580330631,0.25255499696422135,0.8767031360366605,0.8703469724103077
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,3,Balance,Coerce,0.9905046111368946,3,0.03245436105410846,0.7992610837157189,0.8412108336329328,0.007259277666929012,0.012403036462273658,0.20240739497875576,0.9238978552943323,0.8952951883344381
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,4,Balance,Coerce,1.0708414144241751,3,0.04123711340099912,0.822903014389813,0.7932987133666369,0.006667031505755332,0.015708758311798254,0.21995048279787646,0.926280198796142,0.8733687957895113
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,5,Balance,Coerce,1.1283337698907734,3,0.05119999999836173,0.866488860970615,0.7893550910782032,0.006057190049855377,0.016997747286295998,0.22936720801141008,0.941011965633889,0.8564001164027093
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,6,Balance,Coerce,1.1836491736179435,3,0.06464646464385289,0.8824479013536115,0.7634451923795208,0.006568779788417765,0.018891452715626953,0.20065438292580176,0.9437710776614963,0.8449181703935366
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,7,Balance,Coerce,1.2166749559970398,3,0.07920792078815836,0.8909826912090734,0.7535156560001919,0.0070784523545443035,0.02121991954968364,0.1765558465224979,0.9442152825326168,0.829209018084612
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,8,Balance,Coerce,1.2845005189395897,3,0.08791208790725798,0.912149383846949,0.7155609528146172,0.00863123320518214,0.0254643233367902,0.12273242137058059,0.9519425920625861,0.8148273137711036
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,9,Balance,Coerce,1.2843430398461293,3,0.09439528023041961,0.9193018183415531,0.7293540587258432,0.008619956916473008,0.0264598242435075,0.12273242137058053,0.9554143760779655,0.8506176577761553
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,10,Balance,Coerce,1.2609514495308325,3,0.1049180327800059,0.9093528940739437,0.753319477323117,0.008597759155379083,0.02738610378337348,0.12273242137058052,0.9440939673975646,0.8114230605797103
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,11,Balance,Coerce,1.3035169763258643,3,0.10702341136407927,0.9212068019737745,0.7247132370119895,0.008589596906274257,0.03172363503070752,0.1227324213705805,0.9531975626713153,0.8695971907212717
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,12,Balance,Coerce,1.324413558139097,3,0.11594202897710629,0.9357922720972961,0.7273207429353056,0.00910033389092916,0.03357781323199555,0.10980861160532839,0.9574556250900969,0.803058457509872
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,13,Balance,Coerce,1.3575619926969558,3,0.12121212120293916,0.9452632644178577,0.708913392923841,0.009615288424893302,0.034050159052190394,0.09855281827418567,0.9585690684850944,0.7270532225390395
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,14,Balance,Coerce,1.4287910250604101,4,0.1285140562145779,0.9561623092531034,0.6558853404072714,0.010670109591049907,0.04135991368691555,0.07983196608251238,0.9601853079777025,0.6090609093041515
1,0.1,adaptive_balance,pressure,0.0,0.0,1,1,15,Balance,Extract,1.47934065749741,4,0.14285714284438863,0.9577749403199972,0.6212914256669759,0.01119331621652355,0.045897188281436116,0.07220004654304596,0.9635311768016657,0.6644143672698973
