scenario,strategy,peace_budget,ag_budget,climate,feasible,objective,violence_reduction,budget_used_pct,flux_r1,flux_r2,flux_r3,flux_r4,flux_r5,flux_r6,flux_r7,flux_r8,flux_r9,flux_r10,flux_r11,flux_r12,flux_r13,flux_r14,flux_r15,flux_r16,flux_r17,flux_r18,flux_r19,flux_r20,flux_r21,flux_r22,flux_r23,flux_r24,flux_r25,flux_r26,flux_r27,flux_r28,flux_r29,flux_r30,flux_r31,flux_r32,flux_r33,flux_r34,flux_r35,flux_r36
Severe_Conflict,Governance-Only,100,30,Favorable,False,999.0,0.0,0.0,0.0,3.6,7.65,0.0,0.0,0.0,0.0,0.0,0.08719346,0.049192929,0.0,0.0,1.8,3.825,3.0,0.514,0.0,0.0,0.63638639,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0
Severe_Conflict,Land-Only,100,30,Favorable,False,999.0,0.0,0.0,0.0,3.6,7.65,0.0,0.0,0.0,0.0,0.0,0.08719346,0.049192929,0.0,0.0,1.8,3.825,3.0,0.514,0.0,0.0,0.63638639,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,20,10,Harsh,True,0.7883430124217183,100.0,20.635612108591506,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,20,10,Harsh,True,0.7970005663507463,100.0,63.923381753731356,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,20,10,Harsh,True,0.7883430124217183,100.0,20.635612108591506,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,20,10,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,20,10,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,20,10,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,20,10,Normal,True,0.7883430124217183,100.0,20.635612108591506,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,20,10,Normal,True,0.7970005663507463,100.0,63.923381753731356,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,20,10,Normal,True,0.7883430124217183,100.0,20.635612108591506,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,20,10,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,20,10,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,20,10,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,20,10,Favorable,True,0.7883430124217183,100.0,20.635612108591506,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,20,10,Favorable,True,0.7970005663507463,100.0,63.923381753731356,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,20,10,Favorable,True,0.7883430124217183,100.0,20.635612108591506,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,20,10,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,20,10,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,20,10,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,30,15,Harsh,True,0.7883430124217183,100.0,13.757074739061004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,30,15,Harsh,True,0.7970005663507463,100.0,42.615587835820904,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,30,15,Harsh,True,0.7883430124217183,100.0,13.757074739061004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,30,15,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,30,15,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,30,15,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,30,15,Normal,True,0.7883430124217183,100.0,13.757074739061004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,30,15,Normal,True,0.7970005663507463,100.0,42.615587835820904,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,30,15,Normal,True,0.7883430124217183,100.0,13.757074739061004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,30,15,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,30,15,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,30,15,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,30,15,Favorable,True,0.7883430124217183,100.0,13.757074739061004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,30,15,Favorable,True,0.7970005663507463,100.0,42.615587835820904,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,30,15,Favorable,True,0.7883430124217183,100.0,13.757074739061004,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,30,15,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,30,15,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,30,15,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,50,20,Harsh,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,50,20,Harsh,True,0.7970005663507463,100.0,25.56935270149254,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,50,20,Harsh,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,50,20,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,50,20,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,50,20,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,50,20,Normal,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,50,20,Normal,True,0.7970005663507463,100.0,25.56935270149254,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,50,20,Normal,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,50,20,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,50,20,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,50,20,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,50,20,Favorable,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,50,20,Favorable,True,0.7970005663507463,100.0,25.56935270149254,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,50,20,Favorable,True,0.7883430124217183,100.0,8.254244843436602,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,50,20,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,50,20,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,50,20,Favorable,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,100,30,Harsh,True,0.7883430124217183,100.0,4.127122421718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,100,30,Harsh,True,0.7970005663507463,100.0,12.78467635074627,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,100,30,Harsh,True,0.7883430124217183,100.0,4.127122421718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,100,30,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,100,30,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,100,30,Harsh,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,100,30,Normal,True,0.7883430124217183,100.0,4.127122421718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Security-Only,100,30,Normal,True,0.7970005663507463,100.0,12.78467635074627,0.0,0.0,0.0,10.98125,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.3828284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.081578411,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,DDR-Only,100,30,Normal,True,0.7883430124217183,100.0,4.127122421718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Economic-Only,100,30,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,12.087846,0.19730135,0.0,0.0,0.0,0.1065956,0.04359673,0.0,0.0,0.0,10.213404,2.30125,0.0,0.0,0.0,1.1501923,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Governance-Only,100,30,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Land-Only,100,30,Normal,False,999.0,0.0,0.0,0.0,0.0,0.0,10.98125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,2.30125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
Moderate_Conflict,Multi-Pronged,100,30,Favorable,True,0.7883430124217183,100.0,4.127122421718301,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784108,0.0,0.0,0.0,0.0,0.0,0.0,11.401578,2.30125,0.0,0.0,0.0,0.0,0.0,0.081578411,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0
