Tiempo,Biomasa_Planta,Biomasa_Hongo,Plant_Active,Plant_Limited,Fungus,Mycelium,Crecimiento_Planta,Crecimiento_Hongo,Prod_C_Planta,Adq_C_Hongo,Intercambio_C,Intercambio_N,Intercambio_P,Flujo_Crec_Planta,Flujo_Crec_Micelio,Flujo_Crec_Hongo,Flujo_Mort_PlantA,Flujo_Mort_PlantL,Flujo_Mort_Micelio,Flujo_Mort_Hongo,Flujo_Trans_C,Flujo_Trans_N,Flujo_Trans_P,Flujo_Fotosintesis,Flujo_N_Uptake,Flujo_P_Uptake,Flujo_P_Secuestro,Flujo_Entrada_N,Flujo_Entrada_P,N_Suelo,P_Disponible,P_Total_Suelo,N_Limitado,P_Limitado,C_Limitado,N_Critico,P_Critico,Demanda_C_Hongo,Oferta_C_Planta,Factor_N_Fotos,Factor_C_Disponible,Factor_N_Hongo_Limitado,Factor_N_Hongo_Libre,Escenario_I_Mutualismo_Clim,Escenario_II_Mutualismo_Fuerte,Escenario_III_Comensalismo,Escenario_IV_Parasitismo,Escenario_Dominante,ROI_Planta,ROI_Hongo,ROI_N_C,ROI_P_C
0.0,1.6,0.8,1.5,0.1,0.4000000000000001,0.4,0.16896467970954895,-0.009319050779427305,0.8999999999999999,0.2526315789473684,0.2526315789473684,1.6666666666666667,1.6,0.014400000000000005,0.12000000000000002,0.12000000000000004,0.03,0.002,0.012,0.008000000000000002,0.2526315789473684,1.6666666666666667,1.6,0.8999999999999999,0.09,0.075,0.005000000000000001,0.05,0.02,0.15,0.1,0.4,0.0,1.0,0.0,0.12,0.1,0.13200000000000003,0.8855999999999999,0.0060533308472879915,1.0,0.00910860638437816,0.9908913936156218,0.0,0.005097939142817692,0.0,0.0,II: Mutualismo fuerte,12.930555550437212,0.07733619763458206,6.597222219610823,6.33333333082639
2.401601067378252,2.0057857551396774,0.7776193577011753,1.8401586579099325,0.165627097229745,0.39347828316353345,0.38414107453764185,0.15918152519464396,-0.013951075046964773,1.1040951947459594,0.2793676065766635,0.2793676065766635,0.09601933452817062,0.23133057925401468,0.2325110223583174,8.525930046995379e-05,8.733167421114698e-05,0.03680317315819865,0.0033125419445949,0.011524232236129256,0.00786956566327067,0.2793676065766635,0.09601933452817062,0.23133057925401468,1.1040951947459594,0.09632940246439302,0.07279506527185177,0.004714404948866005,0.05,0.02,0.1794826346035829,0.09428809897732009,0.09428809897732009,0.0,1.0,0.0,0.12,0.1,0.011611563910340402,0.8715841723876421,0.010713153333743909,1.0,0.47681792944744583,0.5231820705525542,0.0,0.0014425106553275753,0.0,0.0,II: Mutualismo fuerte,1.1717532955102268,0.8534219644768537,0.34370246311091524,0.8280508323993115
4.803202134756504,2.3645810416287105,0.7329901665522707,2.095788711824946,0.2687923298037649,0.37529514131073166,0.35769502524153907,0.1122274008265729,-0.017971658034364957,1.2574732270949676,0.28846144415270475,0.28846144415270475,0.10157105568533133,0.23212235333544903,0.14982890454144135,0.00013602434826054136,0.00014271732453552643,0.04191577423649892,0.005375846596075298,0.010730850757246172,0.007505902826214633,0.28846144415270475,0.10157105568533133,0.23212235333544903,1.2574732270949676,0.1019639084791241,0.07613010006388837,0.005152985189483914,0.05,0.02,0.21226520570436466,0.10305970378967828,0.10305970378967828,0.0,0.0,0.0,0.12,0.1,0.010873568081781698,1.1076443225535262,0.002992379435482498,1.0,0.462091895210887,0.537908104789113,0.0,0.0,0.0,0.44221730190153025,IV: Parasitismo,1.156804195740109,0.8644505293429278,0.35211310803932144,0.8046910877007873
7.204803202134757,2.5448366463680463,0.6912978514653996,2.1542940076321577,0.3905426387358885,0.3580952046680402,0.33320264679735934,0.06557676720957495,-0.016790251678268975,1.2925764045792947,0.29247212882331586,0.29247212882331586,0.10578304011024653,0.2327249349767204,0.11081677024348296,0.00018391438415067828,0.0001976540692784066,0.043085880152643155,0.00781085277471777,0.00999607940392078,0.007161904093360804,0.29247212882331586,0.10578304011024653,0.2327249349767204,1.2925764045792947,0.10624694003559283,0.07927335373257018,0.005604207036257861,0.05,0.02,0.24283316440501312,0.11208414072515722,0.11208414072515722,0.0,0.0,0.0,0.12,0.1,0.010193733473199186,1.1817596343358117,0.0010073960128375535,1.0,0.4514591929229027,0.5485408070770973,0.0,0.0,0.0,0.4570270839552066,IV: Parasitismo,1.1574025064648856,0.8640036579988277,0.36168588268450735,0.7957166237803782
9.606404269513009,2.679559509880171,0.6523431938481102,2.1680642132676504,0.5114952966125209,0.34182624107203397,0.31051695277607627,0.05440562047976416,-0.015690686806703907,1.3008385279605903,0.29446350655269876,0.29446350655269876,0.10884801489759015,0.2322319740898398,0.10739226889415009,0.0002258086995168078,0.00024857689175140495,0.04336128426535301,0.010229905932250418,0.009315508583282287,0.0068365248214406794,0.29446350655269876,0.10884801489759015,0.2322319740898398,1.3008385279605903,0.10938442636162936,0.08140276309139004,0.005933384984576018,0.05,0.02,0.2693164630285831,0.11866769969152036,0.11866769969152036,0.0,0.0,0.0,0.12,0.1,0.009564085475033693,1.1934462590664403,0.0005367285698358552,1.0,0.4439963759362213,0.5560036240637787,0.0,0.0,0.0,0.4665671582776401,IV: Parasitismo,1.158309879769626,0.8633268323379069,0.36964857253421746,0.7886613072354085
12.00800533689126,2.806157838799202,0.6159323110996436,2.1779702414291253,0.6281875973700766,0.32643426577056006,0.2894980453290836,0.0519798579174201,-0.014669205709857455,1.3067821448574752,0.2956277055602905,0.2956277055602905,0.11123151176500992,0.23116764306504206,0.10798517531931479,0.0002615770553842349,0.0002949509172668657,0.043559404828582504,0.012563751947401532,0.008684941359872507,0.006528685315411202,0.2956277055602905,0.11123151176500992,0.23116764306504206,1.3067821448574752,0.11183815800041783,0.08303952149203224,0.0062006368041524085,0.05,0.02,0.2930627876967847,0.12401273608304816,0.12401273608304816,0.0,0.0,0.0,0.12,0.1,0.008979892277139372,1.1987969695381604,0.000339930472478151,1.0,0.438345195002826,0.561654804997174,0.0,0.0,0.0,0.47354089497855095,IV: Parasitismo,1.1582106422173677,0.8634008037218539,0.3762553699646387,0.7819552722527289
14.409606404269514,2.929229274393463,0.5818840336673405,2.188776690885262,0.740452583508201,0.3118676214002653,0.2700164122670752,0.050713241724293034,-0.013720410833279878,1.3132660145311572,0.2963902606465005,0.2963902606465005,0.11320693079271107,0.22982958851664628,0.1092687981150001,0.00029171507844363777,0.0003369294735714939,0.04377553381770524,0.01480905167016402,0.008100492368012255,0.006237352428005306,0.2963902606465005,0.11320693079271107,0.22982958851664628,1.3132660145311572,0.1138783329492431,0.0844720230321109,0.006445492974207417,0.05,0.02,0.31526322633234294,0.12890985948414832,0.12890985948414832,0.0,0.0,0.0,0.12,0.1,0.00843742184158375,1.2039972164161572,0.00023641470403674096,1.0,0.43375897306999134,0.5662410269300087,0.0,0.0,0.0,0.47910694130764786,IV: Parasitismo,1.1573812123427123,0.8640195544102047,0.3819522628968426,0.7754289494458697
16.811207471647766,3.0497437897097486,0.5500304044954973,2.2012255902441153,0.8485181994656331,0.298077600774694,0.25195280372080336,0.04969845316420052,-0.012838954916821188,1.3207353541464693,0.29692882569592566,0.29692882569592566,0.11492355877635066,0.22834351419508325,0.11068630272378369,0.0003167824292930015,0.00037477553373794993,0.04402451180488231,0.016970363989312662,0.007558584111624101,0.00596155201549388,0.29692882569592566,0.11492355877635066,0.22834351419508325,1.3207353541464693,0.11565306319326382,0.08582003320077349,0.006685889497983333,0.05,0.02,0.33672016763539087,0.13371778995966666,0.13371778995966666,0.0,0.0,0.0,0.12,0.1,0.007933359645362051,1.2100490514226856,0.0001747112377183281,1.0,0.42984321715622786,0.5701567828437721,0.0,0.0,0.0,0.4838209099464345,IV: Parasitismo,1.1560584326944254,0.8650081787312434,0.3870407612608678,0.7690176714335577
19.212808539026017,3.167940990725847,0.5202159380028225,2.2152681848431186,0.9526728058827285,0.28501841212897716,0.23519752587384535,0.048744840239514975,-0.012019836246732321,1.329160910905871,0.29732986098872194,0.29732986098872194,0.11646668356432774,0.22676173050675547,0.11210239556685354,0.00033730712360249354,0.00040875744934724354,0.044305363696862374,0.01905345611765457,0.0070559257762153604,0.005700368242579543,0.29732986098872194,0.11646668356432774,0.22676173050675547,1.329160910905871,0.11724737866366326,0.08713117885614594,0.006929601770071025,0.05,0.02,0.3579786101993172,0.13859203540142048,0.13859203540142048,0.0,0.0,0.0,0.12,0.1,0.007464683225562604,1.2170585153390174,0.000134777362401867,1.0,0.42637715067141957,0.5736228493285804,0.0,0.0,0.0,0.4879816427143088,IV: Parasitismo,1.154369133373608,0.8662740283516184,0.39170866706043556,0.7626604663131724
21.61440960640427,3.2838751104065516,0.4922967013757691,2.2306792918483866,1.0531958185581651,0.2726470229583716,0.2196496784173975,0.04780413053424948,-0.011258429974823903,1.3384075751090319,0.2976403689509893,0.2976403689509893,0.1178871140372875,0.22510650986379865,0.11348160524167338,0.0003537696711706247,0.00043912765250829147,0.044613585836967735,0.021063916371163303,0.006589490352521925,0.005452940459167432,0.2976403689509893,0.1178871140372875,0.22510650986379865,1.3384075751090319,0.11871223436186265,0.08842328167429898,0.007179928070102488,0.05,0.02,0.37942061997920906,0.14359856140204977,0.14359856140204977,0.0,0.0,0.0,0.12,0.1,0.007028618005030216,1.2249259698673585,0.00010736557696524389,1.0,0.4232308058784633,0.5767691941215367,0.0,0.0,0.0,0.4917626751397173,IV: Parasitismo,1.1523760200765216,0.8677723086480662,0.39607232853918434,0.7563036915373373
