Tiempo,Biomasa_Planta,Biomasa_Hongo,Plant_Active,Plant_Limited,Fungus,Mycelium,Crecimiento_Planta,Crecimiento_Hongo,Prod_C_Planta,Adq_C_Hongo,Intercambio_C,Intercambio_N,Intercambio_P,Flujo_Crec_Planta,Flujo_Crec_Micelio,Flujo_Crec_Hongo,Flujo_Mort_PlantA,Flujo_Mort_PlantL,Flujo_Mort_Micelio,Flujo_Mort_Hongo,Flujo_Trans_C,Flujo_Trans_N,Flujo_Trans_P,Flujo_Fotosintesis,Flujo_N_Uptake,Flujo_P_Uptake,Flujo_P_Secuestro,Flujo_Entrada_N,Flujo_Entrada_P,N_Suelo,P_Disponible,P_Total_Suelo,N_Limitado,P_Limitado,C_Limitado,N_Critico,P_Critico,Demanda_C_Hongo,Oferta_C_Planta,Factor_N_Fotos,Factor_C_Disponible,Factor_N_Hongo_Limitado,Factor_N_Hongo_Libre,Escenario_I_Mutualismo_Clim,Escenario_II_Mutualismo_Fuerte,Escenario_III_Comensalismo,Escenario_IV_Parasitismo,Escenario_Dominante,ROI_Planta,ROI_Hongo,ROI_N_C,ROI_P_C
0.0,1.2000000000000002,1.0,0.6000000000000001,0.6,0.4,0.6,0.48318736753739205,-0.009473551078355581,0.9000000000000001,1.6842105263157894,1.6842105263157894,7.875,7.0,0.023040000000000005,0.5292,0.3528,0.012000000000000002,0.012,0.018,0.008,1.6842105263157894,7.875,7.0,0.9000000000000001,1.35,1.25,0.025,0.15,0.3,0.9,0.5,1.0,0.0,0.0,0.0,0.12,0.1,0.3708,0.8769600000000002,0.9999997828424766,1.0,0.0026764918179760233,0.997323508182024,0.0,0.0,0.0,1.1998023084713928e-11,IV: Parasitismo,8.832031249475598,0.11322423706248518,4.675781249722376,4.156249999753223
2.401601067378252,2.3604232976214887,0.9772483096183588,2.3196082155949758,0.04081508202651295,0.39654531730564135,0.5807029923127175,0.3897544794604786,-0.016579741367382633,3.479412323392464,1.7573117684995203,1.7573117684995203,0.22054575747017754,1.221645111661424,0.7601963478622984,0.0003452934047133279,0.00023579090266140023,0.04639216431189951,0.000816301640530259,0.017421089769381524,0.007930906346112827,1.7573117684995203,0.22054575747017754,1.221645111661424,3.479412323392464,0.2212863988839218,0.3693058610784463,0.0016330935500854682,0.15,0.3,0.01730539181649277,0.032661871001709364,0.032661871001709364,1.0,1.0,0.0,0.12,0.1,0.017656880672042925,2.7192159755301653,0.9999998738365834,1.0,0.42785850103519396,0.572141498964806,0.8786683655050771,0.0,0.0,0.0,I: Mutualismo C-limitado,0.8206801404857985,1.2185015215328712,0.12550178142034538,0.6951783590654532
4.803202134756504,3.0720695477754814,0.9203641508704771,2.8798137587372223,0.1922557890382591,0.37880447577895715,0.5415596750915199,0.23078155206051038,-0.022663855289055623,4.319720638105833,1.946581014684069,1.946581014684069,0.23378603091355502,1.2261793719842837,0.2306309459414116,0.0006986360788955655,0.0004886746295901321,0.05759627517474445,0.003845115780765182,0.016246790252745596,0.007576089515579143,1.946581014684069,0.23378603091355502,1.2261793719842837,4.319720638105833,0.2350031486903367,0.38321513394234524,0.0017157070515072756,0.15,0.3,0.01857737024776273,0.03431414103014551,0.03431414103014551,1.0,1.0,0.0,0.12,0.1,0.016735464882335727,4.089089692164421,0.9999955703542399,1.0,0.41328442025485534,0.5867155797451447,0.973300144278084,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7500152276270866,1.333306262386103,0.1201008481732719,0.6299143794538147
7.204803202134757,3.4689137411409514,0.8683892315121542,3.096161160119594,0.3727525810213574,0.3624738532193195,0.5059153782928347,0.16361421457144443,-0.02070081265045723,4.644241740179391,1.9730205374016772,1.9730205374016772,0.23976783354705541,1.2229556587204142,0.2324277986482303,0.0010207735811332752,0.0007313549836464859,0.06192322320239188,0.007455051620427148,0.01517746134878504,0.00724947706438639,1.9730205374016772,0.23976783354705541,1.2229556587204142,4.644241740179391,0.241549008895119,0.3897230280489296,0.0017550712024769644,0.15,0.3,0.01919415301846967,0.03510142404953929,0.03510142404953929,1.0,1.0,0.0,0.12,0.1,0.015908816332431526,4.41181394153116,0.9999860124493135,1.0,0.40700716070777065,0.5929928392922293,0.9865106074245134,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7413625273863761,1.3488677441067647,0.12152323252076214,0.619839294865614
9.606404269513009,3.8579416924815524,0.8209339633566066,3.2968534820175477,0.5610882104640047,0.34746927997023497,0.47346468338637165,0.16119357346218655,-0.018893846169108358,4.945280223026321,1.9826806066223284,1.9826806066223284,0.24573964202432244,1.2195484424366223,0.2382630092528627,0.0013169410579793011,0.000966485098542999,0.06593706964035095,0.011221764209280094,0.014203940501591149,0.006949385599404699,1.9826806066223284,0.24573964202432244,1.2195484424366223,4.945280223026321,0.24805242062900584,0.3961855327118399,0.0017946201307054094,0.15,0.3,0.019813323234638372,0.035892402614108185,0.035892402614108185,1.0,1.0,0.0,0.12,0.1,0.015170425600134149,4.707017213773459,0.9999699862617615,1.0,0.4009195801896477,0.5990804198103523,0.9913247560599449,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7390439385410079,1.3530995218707547,0.1239431309264518,0.6151008076145561
12.00800533689126,4.243159057303555,0.777638269258932,3.4874763416793577,0.7556827156241976,0.33371106426646985,0.44392720499246213,0.1597725247542947,-0.017230467286437873,5.231214512519037,1.987601445934734,1.987601445934734,0.2517779372869423,1.2160760329562892,0.2446055722139375,0.0015889352439642588,0.0011944419385669757,0.06974952683358715,0.015113654312483953,0.013317816149773863,0.006674221285329397,1.987601445934734,0.2517779372869423,1.2160760329562892,5.231214512519037,0.25459105756273703,0.40268229068619554,0.00183484822703722,0.15,0.3,0.020442366269227425,0.0366969645407444,0.0366969645407444,1.0,1.0,0.0,0.12,0.1,0.014512258088340838,4.986608940305099,0.9999463010573645,1.0,0.39493854330695954,0.6050614566930405,0.9937615984186497,0.0,0.0,0.0,I: Mutualismo C-limitado,0.73850518330604,1.3540866367449134,0.12667425745198538,0.6118309258540546
14.409606404269514,4.625361424456817,0.738172546103536,3.6699652970566206,0.9553961274001964,0.32112513339184434,0.4170474127116917,0.15858515267908369,-0.01569804475813058,5.504947945584931,1.9905416983402515,1.9905416983402515,0.2578866885169465,1.2125847151034577,0.25107551399939193,0.001839349100750735,0.001416292745930731,0.0733993059411324,0.01910792254800393,0.01251142238135075,0.0064225026678368866,1.9905416983402515,0.2578866885169465,1.2125847151034577,5.504947945584931,0.2611724495922222,0.4092209996537717,0.0018758199393455475,0.15,0.3,0.021082228071716162,0.037516398786910946,0.037516398786910946,1.0,1.0,0.0,0.12,0.1,0.013927715127281482,5.253872431585539,0.9999138778280182,1.0,0.3890585704449444,0.6109414295550556,0.9951993963871223,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7387292638846179,1.3536758982895079,0.1295560342790213,0.6091732296055966
16.811207471647766,5.004875601192416,0.7022373871651759,3.845576125469761,1.159299475722655,0.3096436804649369,0.39259370670023896,0.1575094966136037,-0.014284343925723475,5.768364188204641,1.9924742834643785,1.9924742834643785,0.2640603227850131,1.2091137267831045,0.2575943375416838,0.002070865473496347,0.0016333180996474257,0.07691152250939523,0.0231859895144531,0.011777811201007168,0.006192873609298738,1.9924742834643785,0.2640603227850131,1.2091137267831045,5.768364188204641,0.2677949692770477,0.41580006629440563,0.0019175433117454553,0.15,0.3,0.021732987822645766,0.0383508662349091,0.0383508662349091,1.0,1.0,0.0,0.12,0.1,0.013411129300654594,5.510769850662958,0.9998717316373045,1.0,0.3832834047655964,0.6167165952344036,0.9961236313745203,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7393691661268149,1.3525043316594199,0.132528848659783,0.6068403174670319
19.212808539026017,5.381911374835701,0.6695619548659049,4.015292651249567,1.3666187235861338,0.2992052157469496,0.3703567391189552,0.1565125611327869,-0.012977852121121125,6.02293897687435,1.9938285088114935,1.9938285088114935,0.2702915503103562,1.2057029158617747,0.26413996241548665,0.00228610127477347,0.0018469042220351597,0.08030585302499134,0.027332374471722678,0.011110702173568656,0.005984104314938992,1.9938285088114935,0.2702915503103562,1.2057029158617747,6.02293897687435,0.274455327116298,0.42241621147798036,0.0019600156200259527,0.15,0.3,0.022394559185713373,0.039200312400519056,0.039200312400519056,1.0,1.0,0.0,0.12,0.1,0.012957606395603815,5.758799014458863,0.999818960840074,1.0,0.3776177351284915,0.6223822648715085,0.9967480581845675,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7402815535915535,1.3508373875189643,0.1355640914463193,0.6047174621452341
21.61440960640427,5.756637068941625,0.6399021401524527,4.179932696200845,1.5767043727407803,0.2897544792758591,0.35014766087659355,0.1555813250451774,-0.011767810492172653,6.269899044301268,1.994822355747486,1.994822355747486,0.2765729831204831,1.2023939994195214,0.27070440852100325,0.0024875708442824067,0.0020585166636337814,0.08359865392401691,0.031534087454815604,0.010504429826297805,0.005795089585517182,1.994822355747486,0.2765729831204831,1.2023939994195214,6.269899044301268,0.28115011573162885,0.42906603099373025,0.0020032328948901717,0.15,0.3,0.023066836971510445,0.04006465789780343,0.04006465789780343,1.0,1.0,0.0,0.12,0.1,0.012562946489931587,5.999194635780265,0.9997547360962179,1.0,0.37206562108007235,0.6279343789199276,0.9971808394146834,0.0,0.0,0.0,I: Mutualismo C-limitado,0.7414028513389483,1.3487943809175935,0.1386454198840092,0.6027574314549392
